goal_id,match_key,season_key,scoring_team_key,minute,scoring_side,is_own_goal,player,running_home,running_away,running_diff,is_plus2_moment
3112_78_home,3112,2016-2017,AFC Bournemouth,78,home,False,Steve Cook,3,3,0,False
3112_92_home,3112,2016-2017,AFC Bournemouth,92,home,False,Nathan Aké,4,3,1,False
3115_16_away,3115,2016-2017,Everton,16,away,False,Romelu Lukaku,0,1,-1,False
3115_35_home,3115,2016-2017,Watford,35,home,False,Stefano Okaka,1,1,0,False
3115_58_home,3115,2016-2017,Watford,58,home,False,Sebastian Prödl,2,1,1,False
3115_63_home,3115,2016-2017,Watford,63,home,False,Stefano Okaka,3,1,2,True
3115_85_away,3115,2016-2017,Everton,85,away,False,Romelu Lukaku,3,2,1,False
3117_50_home,3117,2016-2017,Swansea City,50,home,False,Gylfi Sigurdsson,1,0,1,False
3117_53_home,3117,2016-2017,Swansea City,53,home,False,Fernando Llorente,2,0,2,True
3117_79_home,3117,2016-2017,Swansea City,79,home,False,Fernando Llorente,3,0,3,False
3118_28_away,3118,2016-2017,Stoke City,28,away,False,Charlie Adam,0,1,-1,False
3118_41_home,3118,2016-2017,Arsenal,41,home,False,Theo Walcott,1,1,0,False
3118_48_home,3118,2016-2017,Arsenal,48,home,False,Mesut Özil,2,1,1,False
3118_74_home,3118,2016-2017,Arsenal,74,home,False,Alex Iwobi,3,1,2,True
3119_12_home,3119,2016-2017,Burnley,12,home,False,Jeff Hendrick,1,0,1,False
3119_15_home,3119,2016-2017,Burnley,15,home,False,Stephen Ward,2,0,2,True
3119_46_away,3119,2016-2017,AFC Bournemouth,46,away,False,Benik Afobe,2,1,1,False
3119_74_home,3119,2016-2017,Burnley,74,home,False,George Boyd,3,1,2,False
3119_90_away,3119,2016-2017,AFC Bournemouth,90,away,False,Charlie Daniels,3,2,1,False
3120_2_home,3120,2016-2017,Leicester City,2,home,False,Jamie Vardy,1,0,1,False
3120_4_home,3120,2016-2017,Leicester City,4,home,False,Andy King,2,0,2,True
3120_19_home,3120,2016-2017,Leicester City,19,home,False,Jamie Vardy,3,0,3,False
3120_77_home,3120,2016-2017,Leicester City,77,home,False,Jamie Vardy,4,0,4,False
3120_81_away,3120,2016-2017,Manchester City,81,away,False,Aleksandar Kolarov,4,1,3,False
3120_89_away,3120,2016-2017,Manchester City,89,away,False,Nolito,4,2,2,False
3127_28_away,3127,2016-2017,Liverpool,28,away,False,Adam Lallana,0,1,-1,False
3127_59_away,3127,2016-2017,Liverpool,59,away,False,Divock Origi,0,2,-2,True
3127_67_away,3127,2016-2017,Liverpool,67,away,False,Adam Lallana,0,3,-3,False
3131_49_home,3131,2016-2017,West Bromwich Albion,49,home,False,Salomón Rondón,1,0,1,False
3131_60_home,3131,2016-2017,West Bromwich Albion,60,home,False,Salomón Rondón,2,0,2,True
3131_62_home,3131,2016-2017,West Bromwich Albion,62,home,False,Salomón Rondón,3,0,3,False
3131_77_away,3131,2016-2017,Swansea City,77,away,False,Wayne Routledge,3,1,2,False
3132_32_home,3132,2016-2017,Manchester City,32,home,False,Pablo Zabaleta,1,0,1,False
3132_85_home,3132,2016-2017,Manchester City,85,home,False,David Silva,2,0,2,True
3134_13_home,3134,2016-2017,Tottenham,13,home,False,Christian Eriksen,1,0,1,False
3134_62_home,3134,2016-2017,Tottenham,62,home,False,Christian Eriksen,2,0,2,True
3134_72_home,3134,2016-2017,Tottenham,72,home,False,Victor Wanyama,3,0,3,False
3136_17_home,3136,2016-2017,Middlesbrough,17,home,False,Álvaro Negredo,1,0,1,False
3136_28_home,3136,2016-2017,Middlesbrough,28,home,False,Álvaro Negredo,2,0,2,True
3136_57_home,3136,2016-2017,Middlesbrough,57,home,False,Marten de Roon,3,0,3,False
3138_38_home,3138,2016-2017,Stoke City,38,home,False,Bojan,1,0,1,False
3138_47_home,3138,2016-2017,Stoke City,47,home,False,Joe Allen,2,0,2,True
3138_73_away,3138,2016-2017,Leicester City,73,away,False,Leonardo Ulloa,2,1,1,False
3138_87_away,3138,2016-2017,Leicester City,87,away,False,Daniel Amartey,2,2,0,False
3140_4_away,3140,2016-2017,Manchester United,4,away,False,Zlatan Ibrahimovic,0,1,-1,False
3140_55_away,3140,2016-2017,Manchester United,55,away,False,Zlatan Ibrahimovic,0,2,-2,True
3141_5_home,3141,2016-2017,AFC Bournemouth,5,home,False,Nathan Aké,1,0,1,False
3141_13_away,3141,2016-2017,Southampton,13,away,False,Ryan Bertrand,1,1,0,False
3141_47_away,3141,2016-2017,Southampton,47,away,False,Jay Rodriguez,1,2,-1,False
3141_84_away,3141,2016-2017,Southampton,84,away,False,Jay Rodriguez,1,3,-2,True
3146_12_away,3146,2016-2017,West Ham United,12,away,False,André Ayew,0,1,-1,False
3146_49_away,3146,2016-2017,West Ham United,49,away,False,Winston Reid,0,2,-2,True
3146_77_away,3146,2016-2017,West Ham United,77,away,False,Michail Antonio,0,3,-3,False
3146_88_home,3146,2016-2017,Swansea City,88,home,False,Fernando Llorente,1,3,-2,False
3146_89_away,3146,2016-2017,West Ham United,89,away,False,Andy Carroll,1,4,-3,False
3147_38_home,3147,2016-2017,Manchester United,38,home,False,Daley Blind,1,0,1,False
3147_81_home,3147,2016-2017,Manchester United,81,home,False,Zlatan Ibrahimovic,2,0,2,True
3147_85_home,3147,2016-2017,Manchester United,85,home,False,Henrikh Mkhitaryan,3,0,3,False
3147_90_away,3147,2016-2017,Sunderland,90,away,False,Fabio Borini,3,1,2,False
3148_50_away,3148,2016-2017,Everton,50,away,False,Kevin Mirallas,0,1,-1,False
3148_90_away,3148,2016-2017,Everton,90,away,False,Romelu Lukaku,0,2,-2,True
3151_23_home,3151,2016-2017,Chelsea,23,home,False,Pedro,1,0,1,False
3151_48_home,3151,2016-2017,Chelsea,48,home,False,Eden Hazard,2,0,2,True
3151_92_home,3151,2016-2017,Chelsea,92,home,True,Steve Cook,3,0,3,False
3152_71_away,3152,2016-2017,Manchester City,71,away,False,Yaya Touré,0,1,-1,False
3152_77_away,3152,2016-2017,Manchester City,77,away,False,Kelechi Iheanacho,0,2,-2,True
3152_93_away,3152,2016-2017,Manchester City,93,away,True,Curtis Davies,0,3,-3,False
3153_11_away,3153,2016-2017,Stoke City,11,away,False,Jonathan Walters,0,1,-1,False
3153_34_home,3153,2016-2017,Liverpool,34,home,False,Adam Lallana,1,1,0,False
3153_43_home,3153,2016-2017,Liverpool,43,home,False,Roberto Firmino,2,1,1,False
3153_59_home,3153,2016-2017,Liverpool,59,home,True,Giannelli Imbula,3,1,2,True
3153_69_home,3153,2016-2017,Liverpool,69,home,False,Daniel Sturridge,4,1,3,False
3154_1_home,3154,2016-2017,Southampton,1,home,False,Virgil van Dijk,1,0,1,False
3154_18_away,3154,2016-2017,Tottenham,18,away,False,Dele Alli,1,1,0,False
3154_51_away,3154,2016-2017,Tottenham,51,away,False,Harry Kane,1,2,-1,False
3154_84_away,3154,2016-2017,Tottenham,84,away,False,Son Heung-Min,1,3,-2,True
3154_86_away,3154,2016-2017,Tottenham,86,away,False,Dele Alli,1,4,-3,False
3157_30_home,3157,2016-2017,Burnley,30,home,False,Andre Gray,1,0,1,False
3157_50_home,3157,2016-2017,Burnley,50,home,False,Andre Gray,2,0,2,True
3157_52_home,3157,2016-2017,Burnley,52,home,False,Andre Gray,3,0,3,False
3157_66_home,3157,2016-2017,Burnley,66,home,False,Ashley Barnes,4,0,4,False
3157_70_away,3157,2016-2017,Sunderland,70,away,False,Jermain Defoe,4,1,3,False
3158_33_home,3158,2016-2017,Chelsea,33,home,False,Gary Cahill,1,0,1,False
3158_45_away,3158,2016-2017,Stoke City,45,away,False,Bruno Martins Indi,1,1,0,False
3158_56_home,3158,2016-2017,Chelsea,56,home,False,Willian,2,1,1,False
3158_63_away,3158,2016-2017,Stoke City,63,away,False,Peter Crouch,2,2,0,False
3158_64_home,3158,2016-2017,Chelsea,64,home,False,Willian,3,2,1,False
3158_84_home,3158,2016-2017,Chelsea,84,home,False,Diego Costa,4,2,2,True
3161_24_away,3161,2016-2017,AFC Bournemouth,24,away,False,Benik Afobe,0,1,-1,False
3161_45_away,3161,2016-2017,AFC Bournemouth,45,away,False,Ryan Fraser,0,2,-2,True
3161_87_away,3161,2016-2017,AFC Bournemouth,87,away,False,Joshua King,0,3,-3,False
3328_26_away,3328,2016-2017,Tottenham,26,away,False,Harry Kane,0,1,-1,False
3328_32_away,3328,2016-2017,Tottenham,32,away,False,Harry Kane,0,2,-2,True
3328_40_away,3328,2016-2017,Tottenham,40,away,False,Dele Alli,0,3,-3,False
3328_45_away,3328,2016-2017,Tottenham,45,away,False,Dele Alli,0,4,-4,False
3328_90_home,3328,2016-2017,Watford,90,home,False,Younes Kaboul,1,4,-3,False
3329_16_home,3329,2016-2017,Arsenal,16,home,False,Olivier Giroud,1,0,1,False
3329_55_home,3329,2016-2017,Arsenal,55,home,False,Alex Iwobi,2,0,2,True
3331_72_home,3331,2016-2017,Everton,72,home,False,Enner Valencia,1,0,1,False
3331_80_home,3331,2016-2017,Everton,80,home,False,Leighton Baines,2,0,2,True
3331_88_home,3331,2016-2017,Everton,88,home,False,Romelu Lukaku,3,0,3,False
3332_57_home,3332,2016-2017,Manchester City,57,home,False,Gaël Clichy,1,0,1,False
3332_61_home,3332,2016-2017,Manchester City,61,home,False,Sergio Agüero,2,0,2,True
3332_69_away,3332,2016-2017,Burnley,69,away,False,Ben Mee,2,1,1,False
3333_20_away,3333,2016-2017,Hull City,20,away,False,Robert Snodgrass,0,1,-1,False
3333_48_home,3333,2016-2017,West Bromwich Albion,48,home,False,Chris Brunt,1,1,0,False
3333_61_home,3333,2016-2017,West Bromwich Albion,61,home,False,Gareth McAuley,2,1,1,False
3333_72_home,3333,2016-2017,West Bromwich Albion,72,home,False,James Morrison,3,1,2,True
3335_62_away,3335,2016-2017,Manchester United,62,away,False,Juan Mata,0,1,-1,False
3335_77_away,3335,2016-2017,Manchester United,77,away,False,Zlatan Ibrahimovic,0,2,-2,True
3336_15_home,3336,2016-2017,AFC Bournemouth,15,home,False,Charlie Daniels,1,0,1,False
3336_20_home,3336,2016-2017,AFC Bournemouth,20,home,False,Callum Wilson,2,0,2,True
3336_57_home,3336,2016-2017,AFC Bournemouth,57,home,False,Ryan Fraser,3,0,3,False
3336_69_away,3336,2016-2017,Arsenal,69,away,False,Alexis Sánchez,3,1,2,False
3336_74_away,3336,2016-2017,Arsenal,74,away,False,Lucas Pérez,3,2,1,False
3336_91_away,3336,2016-2017,Arsenal,91,away,False,Olivier Giroud,3,3,0,False
3338_47_home,3338,2016-2017,Stoke City,47,home,False,Ryan Shawcross,1,0,1,False
3338_48_home,3338,2016-2017,Stoke City,48,home,False,Peter Crouch,2,0,2,True
3339_45_home,3339,2016-2017,Tottenham,45,home,False,Dele Alli,1,0,1,False
3339_53_home,3339,2016-2017,Tottenham,53,home,False,Dele Alli,2,0,2,True
3340_11_home,3340,2016-2017,Tottenham,11,home,False,Harry Kane,1,0,1,False
3340_25_home,3340,2016-2017,Tottenham,25,home,True,Gareth McAuley,2,0,2,True
3340_76_home,3340,2016-2017,Tottenham,76,home,False,Harry Kane,3,0,3,False
3340_81_home,3340,2016-2017,Tottenham,81,home,False,Harry Kane,4,0,4,False
3342_14_away,3342,2016-2017,Stoke City,14,away,False,Marko Arnautovic,0,1,-1,False
3342_21_away,3342,2016-2017,Stoke City,21,away,False,Marko Arnautovic,0,2,-2,True
3342_33_away,3342,2016-2017,Stoke City,33,away,False,Peter Crouch,0,3,-3,False
3342_39_home,3342,2016-2017,Sunderland,39,home,False,Jermain Defoe,1,3,-2,False
3343_36_away,3343,2016-2017,Arsenal,36,away,False,Olivier Giroud,0,1,-1,False
3343_53_away,3343,2016-2017,Arsenal,53,away,True,Jack Cork,0,2,-2,True
3343_66_away,3343,2016-2017,Arsenal,66,away,True,Kyle Naughton,0,3,-3,False
3343_72_away,3343,2016-2017,Arsenal,72,away,False,Alexis Sánchez,0,4,-4,False
3344_2_away,3344,2016-2017,AFC Bournemouth,2,away,False,Junior Stanislas,0,1,-1,False
3344_31_home,3344,2016-2017,Hull City,31,home,False,Abel Hernández,1,1,0,False
3344_49_home,3344,2016-2017,Hull City,49,home,False,Abel Hernández,2,1,1,False
3344_61_home,3344,2016-2017,Hull City,61,home,True,Tyrone Mings,3,1,2,True
3346_67_home,3346,2016-2017,West Ham United,67,home,False,Sofiane Feghouli,1,0,1,False
3346_78_home,3346,2016-2017,West Ham United,78,home,False,Andy Carroll,2,0,2,True
3346_85_home,3346,2016-2017,West Ham United,85,home,False,Manuel Lanzini,3,0,3,False
3347_5_away,3347,2016-2017,Chelsea,5,away,False,Marcos Alonso,0,1,-1,False
3347_50_away,3347,2016-2017,Chelsea,50,away,False,Marcos Alonso,0,2,-2,True
3347_70_away,3347,2016-2017,Chelsea,70,away,False,Pedro,0,3,-3,False
3348_33_home,3348,2016-2017,Everton,33,home,False,Romelu Lukaku,1,0,1,False
3348_46_home,3348,2016-2017,Everton,46,home,False,Kevin Mirallas,2,0,2,True
3348_78_home,3348,2016-2017,Everton,78,home,False,Tom Davies,3,0,3,False
3348_93_home,3348,2016-2017,Everton,93,home,False,Ademola Lookman,4,0,4,False
3350_47_away,3350,2016-2017,Swansea City,47,away,False,Fernando Llorente,0,1,-1,False
3350_51_away,3350,2016-2017,Swansea City,51,away,False,Fernando Llorente,0,2,-2,True
3350_54_home,3350,2016-2017,Liverpool,54,home,False,Roberto Firmino,1,2,-1,False
3350_68_home,3350,2016-2017,Liverpool,68,home,False,Roberto Firmino,2,2,0,False
3350_73_away,3350,2016-2017,Swansea City,73,away,False,Gylfi Sigurdsson,2,3,-1,False
3351_8_away,3351,2016-2017,West Ham United,8,away,False,Andy Carroll,0,1,-1,False
3351_26_home,3351,2016-2017,Middlesbrough,26,home,False,Cristhian Stuani,1,1,0,False
3351_42_away,3351,2016-2017,West Ham United,42,away,False,Andy Carroll,1,2,-1,False
3351_93_away,3351,2016-2017,West Ham United,93,away,False,Jonathan Calleri,1,3,-2,True
3355_29_home,3355,2016-2017,West Bromwich Albion,29,home,False,Darren Fletcher,1,0,1,False
3355_35_home,3355,2016-2017,West Bromwich Albion,35,home,False,Chris Brunt,2,0,2,True
3356_48_home,3356,2016-2017,Manchester City,48,home,False,Leroy Sané,1,0,1,False
3356_53_home,3356,2016-2017,Manchester City,53,home,False,Kevin De Bruyne,2,0,2,True
3356_57_away,3356,2016-2017,Tottenham,57,away,False,Dele Alli,2,1,1,False
3356_76_away,3356,2016-2017,Tottenham,76,away,False,Son Heung-Min,2,2,0,False
3357_25_home,3357,2016-2017,Southampton,25,home,False,James Ward-Prowse,1,0,1,False
3357_38_home,3357,2016-2017,Southampton,38,home,False,Jay Rodriguez,2,0,2,True
3357_85_home,3357,2016-2017,Southampton,85,home,False,Dusan Tadic,3,0,3,False
3359_51_home,3359,2016-2017,Chelsea,51,home,False,Diego Costa,1,0,1,False
3359_80_home,3359,2016-2017,Chelsea,80,home,False,Gary Cahill,2,0,2,True
3360_9_away,3360,2016-2017,Watford,9,away,False,Younes Kaboul,0,1,-1,False
3360_12_away,3360,2016-2017,Watford,12,away,False,Troy Deeney,0,2,-2,True
3360_57_home,3360,2016-2017,Arsenal,57,home,False,Alex Iwobi,1,2,-1,False
3361_45_away,3361,2016-2017,Crystal Palace,45,away,False,Scott Dann,0,1,-1,False
3361_91_away,3361,2016-2017,Crystal Palace,91,away,False,Christian Benteke,0,2,-2,True
3367_16_away,3367,2016-2017,Manchester City,16,away,False,Kevin De Bruyne,0,1,-1,False
3367_20_away,3367,2016-2017,Manchester City,20,away,False,David Silva,0,2,-2,True
3367_38_away,3367,2016-2017,Manchester City,38,away,False,Gabriel Jesus,0,3,-3,False
3367_66_away,3367,2016-2017,Manchester City,66,away,False,Yaya Touré,0,4,-4,False
3370_12_home,3370,2016-2017,Chelsea,12,home,False,Marcos Alonso,1,0,1,False
3370_52_home,3370,2016-2017,Chelsea,52,home,False,Eden Hazard,2,0,2,True
3370_84_home,3370,2016-2017,Chelsea,84,home,False,Cesc Fàbregas,3,0,3,False
3370_90_away,3370,2016-2017,Arsenal,90,away,False,Olivier Giroud,3,1,2,False
3371_9_away,3371,2016-2017,Sunderland,9,away,False,Lamine Koné,0,1,-1,False
3371_42_away,3371,2016-2017,Sunderland,42,away,False,Didier Ndong,0,2,-2,True
3371_45_away,3371,2016-2017,Sunderland,45,away,False,Jermain Defoe,0,3,-3,False
3371_47_away,3371,2016-2017,Sunderland,47,away,False,Jermain Defoe,0,4,-4,False
3372_0_home,3372,2016-2017,Everton,0,home,False,Romelu Lukaku,1,0,1,False
3372_23_home,3372,2016-2017,Everton,23,home,False,James McCarthy,2,0,2,True
3372_28_home,3372,2016-2017,Everton,28,home,False,Romelu Lukaku,3,0,3,False
3372_58_away,3372,2016-2017,AFC Bournemouth,58,away,False,Joshua King,3,1,2,False
3372_69_away,3372,2016-2017,AFC Bournemouth,69,away,False,Joshua King,3,2,1,False
3372_82_home,3372,2016-2017,Everton,82,home,False,Romelu Lukaku,4,2,2,False
3372_83_home,3372,2016-2017,Everton,83,home,False,Romelu Lukaku,5,2,3,False
3372_89_away,3372,2016-2017,AFC Bournemouth,89,away,False,Harry Arter,5,3,2,False
3372_93_home,3372,2016-2017,Everton,93,home,False,Ross Barkley,6,3,3,False
3373_43_home,3373,2016-2017,Hull City,43,home,False,Alfred N&#039;Diaye,1,0,1,False
3373_83_home,3373,2016-2017,Hull City,83,home,False,Oumar Niasse,2,0,2,True
3374_9_home,3374,2016-2017,Watford,9,home,False,Troy Deeney,1,0,1,False
3374_46_home,3374,2016-2017,Watford,46,home,False,M&#039;Baye Niang,2,0,2,True
3374_77_away,3374,2016-2017,Burnley,77,away,False,Ashley Barnes,2,1,1,False
3376_11_home,3376,2016-2017,Southampton,11,home,False,Manolo Gabbiadini,1,0,1,False
3376_13_away,3376,2016-2017,West Ham United,13,away,False,Andy Carroll,1,1,0,False
3376_43_away,3376,2016-2017,West Ham United,43,away,False,Pedro Obiang,1,2,-1,False
3376_51_away,3376,2016-2017,West Ham United,51,away,False,Mark Noble,1,3,-2,True
3379_41_away,3379,2016-2017,Manchester United,41,away,False,Henrikh Mkhitaryan,0,1,-1,False
3379_43_away,3379,2016-2017,Manchester United,43,away,False,Zlatan Ibrahimovic,0,2,-2,True
3379_48_away,3379,2016-2017,Manchester United,48,away,False,Juan Mata,0,3,-3,False
3380_33_home,3380,2016-2017,Arsenal,33,home,False,Alexis Sánchez,1,0,1,False
3380_92_home,3380,2016-2017,Arsenal,92,home,False,Alexis Sánchez,2,0,2,True
3381_31_home,3381,2016-2017,Manchester United,31,home,False,Juan Mata,1,0,1,False
3381_59_home,3381,2016-2017,Manchester United,59,home,False,Anthony Martial,2,0,2,True
3384_29_away,3384,2016-2017,Southampton,29,away,False,Manolo Gabbiadini,0,1,-1,False
3384_44_away,3384,2016-2017,Southampton,44,away,False,Manolo Gabbiadini,0,2,-2,True
3384_87_away,3384,2016-2017,Southampton,87,away,True,Jason Denayer,0,3,-3,False
3384_91_away,3384,2016-2017,Southampton,91,away,False,Shane Long,0,4,-4,False
3386_15_home,3386,2016-2017,Liverpool,15,home,False,Sadio Mané,1,0,1,False
3386_17_home,3386,2016-2017,Liverpool,17,home,False,Sadio Mané,2,0,2,True
3388_35_home,3388,2016-2017,Swansea City,35,home,False,Alfie Mawson,1,0,1,False
3388_46_home,3388,2016-2017,Swansea City,46,home,False,Martin Olsson,2,0,2,True
3389_28_away,3389,2016-2017,Manchester City,28,away,False,Raheem Sterling,0,1,-1,False
3389_68_away,3389,2016-2017,Manchester City,68,away,True,Tyrone Mings,0,2,-2,True
3390_59_away,3390,2016-2017,Arsenal,59,away,False,Alexis Sánchez,0,1,-1,False
3390_82_away,3390,2016-2017,Arsenal,82,away,False,Olivier Giroud,0,2,-2,True
3391_18_home,3391,2016-2017,Chelsea,18,home,False,Cesc Fàbregas,1,0,1,False
3391_46_away,3391,2016-2017,Swansea City,46,away,False,Fernando Llorente,1,1,0,False
3391_71_home,3391,2016-2017,Chelsea,71,home,False,Pedro,2,1,1,False
3391_83_home,3391,2016-2017,Chelsea,83,home,False,Diego Costa,3,1,2,True
3393_39_home,3393,2016-2017,Everton,39,home,False,Idrissa Gueye,1,0,1,False
3393_79_home,3393,2016-2017,Everton,79,home,False,Romelu Lukaku,2,0,2,True
3397_13_home,3397,2016-2017,Tottenham,13,home,False,Harry Kane,1,0,1,False
3397_31_home,3397,2016-2017,Tottenham,31,home,False,Harry Kane,2,0,2,True
3397_36_home,3397,2016-2017,Tottenham,36,home,False,Harry Kane,3,0,3,False
3397_45_home,3397,2016-2017,Tottenham,45,home,False,Dele Alli,4,0,4,False
3399_27_home,3399,2016-2017,Leicester City,27,home,False,Jamie Vardy,1,0,1,False
3399_38_home,3399,2016-2017,Leicester City,38,home,False,Daniel Drinkwater,2,0,2,True
3399_59_home,3399,2016-2017,Leicester City,59,home,False,Jamie Vardy,3,0,3,False
3399_67_away,3399,2016-2017,Liverpool,67,away,False,Philippe Coutinho,3,1,2,False
3400_13_away,3400,2016-2017,Hull City,13,away,False,Sam Clucas,0,1,-1,False
3400_27_home,3400,2016-2017,Leicester City,27,home,False,Christian Fuchs,1,1,0,False
3400_58_home,3400,2016-2017,Leicester City,58,home,False,Riyad Mahrez,2,1,1,False
3400_89_home,3400,2016-2017,Leicester City,89,home,True,Tom Huddlestone,3,1,2,True
3401_8_home,3401,2016-2017,Liverpool,8,home,False,Roberto Firmino,1,0,1,False
3401_39_home,3401,2016-2017,Liverpool,39,home,False,Sadio Mané,2,0,2,True
3401_56_away,3401,2016-2017,Arsenal,56,away,False,Danny Welbeck,2,1,1,False
3401_90_home,3401,2016-2017,Liverpool,90,home,False,Georginio Wijnaldum,3,1,2,False
3403_28_home,3403,2016-2017,Stoke City,28,home,False,Marko Arnautovic,1,0,1,False
3403_41_home,3403,2016-2017,Stoke City,41,home,False,Marko Arnautovic,2,0,2,True
3404_41_away,3404,2016-2017,Manchester City,41,away,False,Sergio Agüero,0,1,-1,False
3404_58_away,3404,2016-2017,Manchester City,58,away,False,Leroy Sané,0,2,-2,True
3406_19_home,3406,2016-2017,Tottenham,19,home,False,Harry Kane,1,0,1,False
3406_55_home,3406,2016-2017,Tottenham,55,home,False,Harry Kane,2,0,2,True
3406_80_away,3406,2016-2017,Everton,80,away,False,Romelu Lukaku,2,1,1,False
3406_91_home,3406,2016-2017,Tottenham,91,home,False,Dele Alli,3,1,2,False
3406_92_away,3406,2016-2017,Everton,92,away,False,Enner Valencia,3,2,1,False
3407_3_home,3407,2016-2017,Watford,3,home,False,Troy Deeney,1,0,1,False
3407_27_away,3407,2016-2017,Southampton,27,away,False,Dusan Tadic,1,1,0,False
3407_46_away,3407,2016-2017,Southampton,46,away,False,Nathan Redmond,1,2,-1,False
3407_78_home,3407,2016-2017,Watford,78,home,False,Stefano Okaka,2,2,0,False
3407_82_away,3407,2016-2017,Southampton,82,away,False,Manolo Gabbiadini,2,3,-1,False
3407_85_away,3407,2016-2017,Southampton,85,away,False,Nathan Redmond,2,4,-2,True
3407_93_home,3407,2016-2017,Watford,93,home,False,Abdoulaye Doucouré,3,4,-1,False
3408_54_away,3408,2016-2017,Crystal Palace,54,away,False,Wilfried Zaha,0,1,-1,False
3408_83_away,3408,2016-2017,Crystal Palace,83,away,False,Andros Townsend,0,2,-2,True
3409_24_away,3409,2016-2017,Chelsea,24,away,False,Eden Hazard,0,1,-1,False
3409_49_away,3409,2016-2017,Chelsea,49,away,False,Diego Costa,0,2,-2,True
3409_91_home,3409,2016-2017,West Ham United,91,home,False,Manuel Lanzini,1,2,-1,False
3414_21_home,3414,2016-2017,Chelsea,21,home,False,John Terry,1,0,1,False
3414_23_away,3414,2016-2017,Watford,23,away,False,Etienne Capoue,1,1,0,False
3414_35_home,3414,2016-2017,Chelsea,35,home,False,César Azpilicueta,2,1,1,False
3414_48_home,3414,2016-2017,Chelsea,48,home,False,Michy Batshuayi,3,1,2,True
3414_50_away,3414,2016-2017,Watford,50,away,False,Daryl Janmaat,3,2,1,False
3414_73_away,3414,2016-2017,Watford,73,away,False,Stefano Okaka,3,3,0,False
3414_87_home,3414,2016-2017,Chelsea,87,home,False,Cesc Fàbregas,4,3,1,False
3416_38_home,3416,2016-2017,Everton,38,home,False,Kevin Mirallas,1,0,1,False
3416_45_home,3416,2016-2017,Everton,45,home,False,Morgan Schneiderlin,2,0,2,True
3416_81_home,3416,2016-2017,Everton,81,home,False,Romelu Lukaku,3,0,3,False
3417_68_home,3417,2016-2017,Hull City,68,home,False,Oumar Niasse,1,0,1,False
3417_77_home,3417,2016-2017,Hull City,77,home,False,Oumar Niasse,2,0,2,True
3417_90_away,3417,2016-2017,Swansea City,90,away,False,Alfie Mawson,2,1,1,False
3420_11_home,3420,2016-2017,West Bromwich Albion,11,home,False,Craig Dawson,1,0,1,False
3420_14_away,3420,2016-2017,Arsenal,14,away,False,Alexis Sánchez,1,1,0,False
3420_54_home,3420,2016-2017,West Bromwich Albion,54,home,False,Hal Robson-Kanu,2,1,1,False
3420_74_home,3420,2016-2017,West Bromwich Albion,74,home,False,Craig Dawson,3,1,2,True
3421_4_away,3421,2016-2017,Leicester City,4,away,False,Riyad Mahrez,0,1,-1,False
3421_6_away,3421,2016-2017,Leicester City,6,away,False,Robert Huth,0,2,-2,True
3421_19_home,3421,2016-2017,West Ham United,19,home,False,Manuel Lanzini,1,2,-1,False
3421_38_away,3421,2016-2017,Leicester City,38,away,False,Jamie Vardy,1,3,-2,False
3421_62_home,3421,2016-2017,West Ham United,62,home,False,André Ayew,2,3,-1,False
3422_13_home,3422,2016-2017,Tottenham,13,home,False,Christian Eriksen,1,0,1,False
3422_32_home,3422,2016-2017,Tottenham,32,home,False,Dele Alli,2,0,2,True
3422_51_away,3422,2016-2017,Southampton,51,away,False,James Ward-Prowse,2,1,1,False
3425_29_away,3425,2016-2017,Manchester United,29,away,False,Marouane Fellaini,0,1,-1,False
3425_61_away,3425,2016-2017,Manchester United,61,away,False,Jesse Lingard,0,2,-2,True
3425_76_home,3425,2016-2017,Middlesbrough,76,home,False,Rudy Gestede,1,2,-1,False
3425_92_away,3425,2016-2017,Manchester United,92,away,False,Antonio Valencia,1,3,-2,False
3427_8_home,3427,2016-2017,Everton,8,home,False,Dominic Calvert-Lewin,1,0,1,False
3427_77_home,3427,2016-2017,Everton,77,home,False,Enner Valencia,2,0,2,True
3427_90_home,3427,2016-2017,Everton,90,home,False,Romelu Lukaku,3,0,3,False
3427_93_home,3427,2016-2017,Everton,93,home,False,Romelu Lukaku,4,0,4,False
3429_30_home,3429,2016-2017,AFC Bournemouth,30,home,True,Alfie Mawson,1,0,1,False
3429_71_home,3429,2016-2017,AFC Bournemouth,71,home,False,Benik Afobe,2,0,2,True
3431_65_away,3431,2016-2017,Tottenham,65,away,False,Eric Dier,0,1,-1,False
3431_76_away,3431,2016-2017,Tottenham,76,away,False,Son Heung-Min,0,2,-2,True
3434_24_home,3434,2016-2017,Leicester City,24,home,False,Wilfred Ndidi,1,0,1,False
3434_46_home,3434,2016-2017,Leicester City,46,home,False,Jamie Vardy,2,0,2,True
3435_7_home,3435,2016-2017,Liverpool,7,home,False,Sadio Mané,1,0,1,False
3435_27_away,3435,2016-2017,Everton,27,away,False,Matthew Pennington,1,1,0,False
3435_30_home,3435,2016-2017,Liverpool,30,home,False,Philippe Coutinho,2,1,1,False
3435_59_home,3435,2016-2017,Liverpool,59,home,False,Divock Origi,3,1,2,True
3440_57_home,3440,2016-2017,Arsenal,57,home,False,Mesut Özil,1,0,1,False
3440_67_home,3440,2016-2017,Arsenal,67,home,False,Theo Walcott,2,0,2,True
