event_id,match_key,season_key,leader_team_key,opponent_team_key,bucket_key,minute_reached_plus2,stoppage_flag,leader_is_home,score_at_event_leader,score_at_event_opponent,score_at_event_display,final_leader_goals,final_opponent_goals,result_for_leader,is_win,is_draw,is_loss,points_earned,points_dropped,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
18409_Manchester City,18409,2022-2023,Manchester City,Wolverhampton Wanderers,31-45+,49,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.2,14.81,7.38,0.8333333333333334,Strong Favorite
18411_West Ham United,18411,2022-2023,West Ham United,Everton,31-45+,40,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.8,4.76,3.68,0.5555555555555556,Moderate
18412_Leicester City,18412,2022-2023,Leicester City,Aston Villa,76-90+,78,False,False,4,2,4-2,4,2,W,1,0,0,3,0,0,0,3.83,1.99,3.64,0.2610966057441253,Underdog
18413_Brentford,18413,2022-2023,Brentford,Southampton,31-45+,43,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.89,4.21,3.64,0.5291005291005292,Moderate
18417_Manchester United,18417,2022-2023,Manchester United,Crystal Palace,61-75,61,False,True,2,0,2-0,2,1,W,1,0,0,3,0,1,0,1.4,8.33,4.83,0.7142857142857143,Strong Favorite
18421_Wolverhampton Wanderers,18421,2022-2023,Wolverhampton Wanderers,Liverpool,0-15,11,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,4.02,1.88,3.85,0.2487562189054726,Underdog
18425_Fulham,18425,2022-2023,Fulham,Nottingham Forest,76-90+,87,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.93,4.22,3.56,0.5181347150259068,Moderate
18426_Manchester United,18426,2022-2023,Manchester United,Leeds United,76-90+,84,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.92,3.86,3.85,0.5208333333333334,Moderate
18427_Leicester City,18427,2022-2023,Leicester City,Tottenham,31-45+,48,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,3.39,2.13,3.64,0.2949852507374631,Underdog
18428_Liverpool,18428,2022-2023,Liverpool,Everton,31-45+,48,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.53,6.23,4.38,0.6535947712418301,Strong Favorite
18429_Manchester City,18429,2022-2023,Manchester City,Aston Villa,31-45+,38,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.25,11.89,6.59,0.8,Strong Favorite
18432_Arsenal,18432,2022-2023,Arsenal,Aston Villa,76-90+,97,True,False,4,2,4-2,4,2,W,1,0,0,3,0,0,0,1.84,4.43,3.71,0.5434782608695652,Moderate
18437_Manchester United,18437,2022-2023,Manchester United,Leicester City,46-60,55,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.62,5.22,4.32,0.6172839506172839,Moderate
18438_Liverpool,18438,2022-2023,Liverpool,Newcastle United,16-30,16,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,1,2.75,2.57,3.51,0.3636363636363636,Underdog
18440_Tottenham,18440,2022-2023,Tottenham,West Ham United,61-75,71,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.83,4.39,3.76,0.5464480874316939,Moderate
18442_Manchester City,18442,2022-2023,Manchester City,AFC Bournemouth,16-30,28,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.3,10.21,5.81,0.7692307692307692,Strong Favorite
18444_Aston Villa,18444,2022-2023,Aston Villa,Everton,76-90+,80,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.98,2.54,3.21,0.3355704697986577,Underdog
18449_Newcastle United,18449,2022-2023,Newcastle United,Brighton,31-45+,48,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.02,3.49,3.86,0.495049504950495,Moderate
18450_Tottenham,18450,2022-2023,Tottenham,Chelsea,76-90+,81,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.54,2.91,3.33,0.3937007874015747,Underdog
18451_West Ham United,18451,2022-2023,West Ham United,Nottingham Forest,61-75,72,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.78,4.97,3.61,0.5617977528089888,Moderate
18452_AFC Bournemouth,18452,2022-2023,AFC Bournemouth,Arsenal,46-60,56,False,False,2,0,2-0,2,3,L,0,0,1,0,3,0,0,13.83,1.22,6.82,0.0723065798987707,Underdog
18454_Brentford,18454,2022-2023,Brentford,Fulham,76-90+,84,False,True,3,1,3-1,3,2,W,1,0,0,3,0,0,0,2.0,3.71,3.65,0.5,Moderate
18455_Brighton,18455,2022-2023,Brighton,West Ham United,46-60,50,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.79,4.61,3.8,0.5586592178770949,Moderate
18457_Liverpool,18457,2022-2023,Liverpool,Manchester United,31-45+,46,False,True,2,0,2-0,7,0,W,1,0,0,3,0,0,0,2.4,2.85,3.68,0.4166666666666667,Underdog
18458_Manchester City,18458,2022-2023,Manchester City,Newcastle United,61-75,66,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.48,6.76,4.59,0.6756756756756757,Strong Favorite
18465_Arsenal,18465,2022-2023,Arsenal,Fulham,16-30,25,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.59,5.74,4.17,0.6289308176100629,Strong Favorite
18467_Chelsea,18467,2022-2023,Chelsea,Leicester City,76-90+,77,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,1,2.0,3.83,3.56,0.5,Moderate
18470_Tottenham,18470,2022-2023,Tottenham,Nottingham Forest,31-45+,34,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.44,7.52,4.62,0.6944444444444444,Strong Favorite
18472_Arsenal,18472,2022-2023,Arsenal,Crystal Palace,31-45+,42,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.26,12.83,5.93,0.7936507936507936,Strong Favorite
18473_Aston Villa,18473,2022-2023,Aston Villa,AFC Bournemouth,76-90+,79,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.72,4.99,3.85,0.5813953488372093,Moderate
18478_Manchester City,18478,2022-2023,Manchester City,West Ham United,61-75,69,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.2,13.79,7.21,0.8333333333333334,Strong Favorite
18480_Tottenham,18480,2022-2023,Tottenham,Southampton,61-75,73,False,False,3,1,3-1,3,3,D,0,1,0,1,2,0,0,1.82,4.56,3.68,0.5494505494505494,Moderate
18481_Leeds United,18481,2022-2023,Leeds United,Wolverhampton Wanderers,31-45+,48,False,False,2,0,2-0,4,2,W,1,0,0,3,0,0,1,3.41,2.28,3.23,0.2932551319648093,Underdog
18482_Arsenal,18482,2022-2023,Arsenal,Leeds United,31-45+,46,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.29,10.48,5.84,0.7751937984496123,Strong Favorite
18485_Aston Villa,18485,2022-2023,Aston Villa,Chelsea,46-60,55,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,5.4,1.68,3.83,0.1851851851851851,Underdog
18488_Manchester City,18488,2022-2023,Manchester City,Liverpool,46-60,52,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.64,5.19,4.2,0.6097560975609756,Moderate
18489_Newcastle United,18489,2022-2023,Newcastle United,Manchester United,76-90+,87,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.41,2.96,3.45,0.4149377593360995,Underdog
18492_Aston Villa,18492,2022-2023,Aston Villa,Nottingham Forest,76-90+,94,True,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.62,5.55,4.09,0.6172839506172839,Moderate
18495_Crystal Palace,18495,2022-2023,Crystal Palace,Leeds United,46-60,54,False,False,3,1,3-1,5,1,W,1,0,0,3,0,0,0,3.59,2.11,3.41,0.2785515320334262,Underdog
18497_Arsenal,18497,2022-2023,Arsenal,Liverpool,16-30,27,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,2.41,2.79,3.69,0.4149377593360995,Underdog
18498_Manchester United,18498,2022-2023,Manchester United,Everton,61-75,70,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.5,6.75,4.37,0.6666666666666666,Strong Favorite
18499_Manchester City,18499,2022-2023,Manchester City,Southampton,46-60,57,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.25,12.48,6.19,0.8,Strong Favorite
18502_Aston Villa,18502,2022-2023,Aston Villa,Newcastle United,61-75,63,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.61,2.13,3.42,0.2770083102493075,Underdog
18504_Fulham,18504,2022-2023,Fulham,Everton,61-75,67,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,3.78,2.07,3.39,0.2645502645502646,Underdog
18505_Liverpool,18505,2022-2023,Liverpool,Leeds United,31-45+,38,False,False,2,0,2-0,6,1,W,1,0,0,3,0,0,0,1.73,4.35,4.22,0.5780346820809249,Moderate
18506_Manchester City,18506,2022-2023,Manchester City,Leicester City,0-15,12,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.16,17.32,8.49,0.8620689655172414,Strong Favorite
18507_Manchester United,18507,2022-2023,Manchester United,Nottingham Forest,61-75,75,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.69,5.0,3.96,0.591715976331361,Moderate
18508_Crystal Palace,18508,2022-2023,Crystal Palace,Southampton,61-75,67,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.68,2.82,3.2,0.3731343283582089,Underdog
18510_Arsenal,18510,2022-2023,Arsenal,West Ham United,0-15,9,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,1.57,5.92,4.22,0.6369426751592356,Strong Favorite
18511_Wolverhampton Wanderers,18511,2022-2023,Wolverhampton Wanderers,Brentford,61-75,68,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.52,3.0,3.23,0.3968253968253968,Underdog
18512_Southampton,18512,2022-2023,Southampton,Arsenal,0-15,13,False,False,2,0,2-0,3,3,D,0,1,0,1,2,0,0,14.72,1.2,7.18,0.0679347826086956,Underdog
18513_West Ham United,18513,2022-2023,West Ham United,AFC Bournemouth,0-15,11,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,2.61,2.83,3.25,0.3831417624521073,Underdog
18517_Fulham,18517,2022-2023,Fulham,Leeds United,61-75,71,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.38,3.01,3.44,0.4201680672268907,Moderate
18520_Manchester United,18520,2022-2023,Manchester United,Chelsea,46-60,50,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.63,5.12,4.35,0.6134969325153374,Moderate
18521_Newcastle United,18521,2022-2023,Newcastle United,Tottenham,0-15,5,False,True,2,0,2-0,6,1,W,1,0,0,3,0,0,0,1.85,4.22,3.81,0.5405405405405405,Moderate
18522_Newcastle United,18522,2022-2023,Newcastle United,Everton,61-75,71,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.77,4.84,3.7,0.5649717514124294,Moderate
18524_Nottingham Forest,18524,2022-2023,Nottingham Forest,Brighton,76-90+,90,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,6.08,1.54,4.36,0.1644736842105263,Underdog
18525_Manchester United,18525,2022-2023,Manchester United,Tottenham,31-45+,43,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,2.44,2.79,3.65,0.4098360655737705,Underdog
18527_Wolverhampton Wanderers,18527,2022-2023,Wolverhampton Wanderers,Crystal Palace,76-90+,93,True,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.52,3.09,3.14,0.3968253968253968,Underdog
18529_Brentford,18529,2022-2023,Brentford,Chelsea,76-90+,77,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,5.02,1.71,3.89,0.199203187250996,Underdog
18531_Manchester City,18531,2022-2023,Manchester City,Arsenal,31-45+,45,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.56,5.7,4.49,0.641025641025641,Strong Favorite
18532_Arsenal,18532,2022-2023,Arsenal,Chelsea,16-30,30,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.59,5.75,4.22,0.6289308176100629,Strong Favorite
18533_AFC Bournemouth,18533,2022-2023,AFC Bournemouth,Leeds United,16-30,23,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.61,2.68,3.5,0.3831417624521073,Underdog
18535_Brighton,18535,2022-2023,Brighton,Wolverhampton Wanderers,0-15,12,False,True,2,0,2-0,6,0,W,1,0,0,3,0,0,0,1.51,6.69,4.37,0.6622516556291391,Strong Favorite
18536_Crystal Palace,18536,2022-2023,Crystal Palace,West Ham United,16-30,29,False,True,3,1,3-1,4,3,W,1,0,0,3,0,0,0,2.7,2.81,3.18,0.3703703703703703,Underdog
18539_Liverpool,18539,2022-2023,Liverpool,Tottenham,0-15,4,False,True,2,0,2-0,4,3,W,1,0,0,3,0,0,0,1.54,5.68,4.69,0.6493506493506493,Strong Favorite
18541_Newcastle United,18541,2022-2023,Newcastle United,Southampton,76-90+,80,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.32,9.9,5.46,0.7575757575757576,Strong Favorite
18542_Chelsea,18542,2022-2023,Chelsea,AFC Bournemouth,76-90+,85,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.17,3.42,3.47,0.4608294930875576,Moderate
18543_Everton,18543,2022-2023,Everton,Brighton,16-30,28,False,False,2,0,2-0,5,1,W,1,0,0,3,0,0,0,8.47,1.35,5.3,0.1180637544273907,Underdog
18544_Fulham,18544,2022-2023,Fulham,Leicester City,16-30,17,False,True,2,0,2-0,5,3,W,1,0,0,3,0,0,0,2.67,2.6,3.53,0.3745318352059925,Underdog
18546_Manchester City,18546,2022-2023,Manchester City,Leeds United,16-30,26,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.17,15.94,8.41,0.8547008547008548,Strong Favorite
18547_Arsenal,18547,2022-2023,Arsenal,Newcastle United,61-75,70,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.71,2.49,3.73,0.3690036900369003,Underdog
18548_Nottingham Forest,18548,2022-2023,Nottingham Forest,Southampton,16-30,20,False,True,2,0,2-0,4,3,W,1,0,0,3,0,0,0,2.13,3.46,3.52,0.4694835680751174,Moderate
18552_Brighton,18552,2022-2023,Brighton,Arsenal,76-90+,85,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,4.21,1.77,4.19,0.2375296912114014,Underdog
18553_Aston Villa,18553,2022-2023,Aston Villa,Tottenham,61-75,71,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.3,3.03,3.6,0.4347826086956522,Moderate
18554_Brentford,18554,2022-2023,Brentford,West Ham United,31-45+,42,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.05,3.66,3.56,0.4878048780487805,Moderate
18556_Crystal Palace,18556,2022-2023,Crystal Palace,AFC Bournemouth,46-60,57,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.88,4.18,3.7,0.5319148936170213,Moderate
18557_Manchester City,18557,2022-2023,Manchester City,Everton,31-45+,38,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.36,8.86,5.21,0.7352941176470588,Strong Favorite
18559_Liverpool,18559,2022-2023,Liverpool,Leicester City,31-45+,35,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.59,5.11,4.59,0.6289308176100629,Strong Favorite
18560_Manchester United,18560,2022-2023,Manchester United,Wolverhampton Wanderers,76-90+,93,True,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.38,8.37,5.1,0.7246376811594204,Strong Favorite
18561_Fulham,18561,2022-2023,Fulham,Southampton,61-75,71,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.51,2.82,3.44,0.398406374501992,Underdog
18563_Brighton,18563,2022-2023,Brighton,Southampton,31-45+,39,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.23,12.43,6.91,0.8130081300813008,Strong Favorite
18569_Brentford,18569,2022-2023,Brentford,Tottenham,76-90+,87,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,4.13,1.85,3.88,0.2421307506053268,Underdog
18570_West Ham United,18570,2022-2023,West Ham United,Leeds United,76-90+,93,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.45,2.84,3.56,0.4081632653061224,Underdog
18572_Arsenal,18572,2022-2023,Arsenal,Wolverhampton Wanderers,0-15,13,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.37,7.87,5.33,0.7299270072992701,Strong Favorite
18573_Aston Villa,18573,2022-2023,Aston Villa,Brighton,16-30,25,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.04,3.37,3.88,0.4901960784313725,Moderate
18578_Tottenham,18578,2022-2023,Tottenham,Leeds United,31-45+,46,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.37,2.77,3.84,0.4219409282700421,Moderate
18579_Leicester City,18579,2022-2023,Leicester City,West Ham United,61-75,61,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.94,3.65,3.92,0.5154639175257733,Moderate
18581_Liverpool,18581,2022-2023,Liverpool,Southampton,0-15,13,False,False,2,0,2-0,4,4,D,0,1,0,1,2,0,0,1.42,6.74,5.2,0.7042253521126761,Strong Favorite
18581_Southampton,18581,2022-2023,Southampton,Liverpool,61-75,63,False,True,4,2,4-2,4,4,D,0,1,0,1,2,0,0,6.74,1.42,5.2,0.1483679525222551,Underdog
21925_West Ham United,21925,2023-2024,West Ham United,Luton Town,76-90+,84,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.74,4.7,3.94,0.5747126436781609,Moderate
21927_Manchester City,21927,2023-2024,Manchester City,Fulham,46-60,57,False,True,3,1,3-1,5,1,W,1,0,0,3,0,0,0,1.15,17.91,8.46,0.8695652173913044,Strong Favorite
21929_Tottenham,21929,2023-2024,Tottenham,Burnley,46-60,53,False,False,3,1,3-1,5,2,W,1,0,0,3,0,0,0,1.88,3.83,3.99,0.5319148936170213,Moderate
21931_Brighton,21931,2023-2024,Brighton,Newcastle United,61-75,64,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.55,2.55,3.87,0.3921568627450981,Underdog
21932_Crystal Palace,21932,2023-2024,Crystal Palace,Wolverhampton Wanderers,76-90+,83,False,True,3,1,3-1,3,2,W,1,0,0,3,0,0,0,1.95,4.15,3.45,0.5128205128205129,Moderate
21933_Liverpool,21933,2023-2024,Liverpool,Aston Villa,16-30,21,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.66,4.57,4.49,0.6024096385542169,Moderate
21934_Arsenal,21934,2023-2024,Arsenal,Manchester United,76-90+,100,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.77,4.38,4.04,0.5649717514124294,Moderate
21935_Liverpool,21935,2023-2024,Liverpool,Wolverhampton Wanderers,76-90+,90,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.45,6.64,4.95,0.6896551724137931,Strong Favorite
21937_Manchester City,21937,2023-2024,Manchester City,West Ham United,76-90+,85,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.48,6.57,4.67,0.6756756756756757,Strong Favorite
21938_Aston Villa,21938,2023-2024,Aston Villa,Crystal Palace,76-90+,100,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.9,4.07,3.7,0.5263157894736842,Moderate
21940_Brighton,21940,2023-2024,Brighton,Manchester United,46-60,52,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.96,2.21,3.98,0.3378378378378378,Underdog
21946_Manchester City,21946,2023-2024,Manchester City,Nottingham Forest,0-15,13,False,True,2,0,2-0,2,0,W,1,0,0,3,0,1,0,1.15,18.11,8.55,0.8695652173913044,Strong Favorite
21949_Everton,21949,2023-2024,Everton,Brentford,61-75,70,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,4.49,1.8,3.78,0.2227171492204899,Underdog
21951_Brighton,21951,2023-2024,Brighton,AFC Bournemouth,76-90+,76,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.38,7.58,5.31,0.7246376811594204,Strong Favorite
21953_Liverpool,21953,2023-2024,Liverpool,West Ham United,76-90+,84,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.39,7.19,5.38,0.7194244604316548,Strong Favorite
21954_Newcastle United,21954,2023-2024,Newcastle United,Sheffield United,16-30,30,False,False,2,0,2-0,8,0,W,1,0,0,3,0,0,0,1.45,7.01,4.78,0.6896551724137931,Strong Favorite
21955_Aston Villa,21955,2023-2024,Aston Villa,Brighton,16-30,20,False,True,2,0,2-0,6,1,W,1,0,0,3,0,0,0,2.56,2.55,3.92,0.390625,Underdog
21956_Luton Town,21956,2023-2024,Luton Town,Everton,16-30,30,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,6.06,1.61,3.94,0.165016501650165,Underdog
21958_Newcastle United,21958,2023-2024,Newcastle United,Burnley,61-75,75,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.33,9.22,5.62,0.7518796992481203,Strong Favorite
21959_Arsenal,21959,2023-2024,Arsenal,AFC Bournemouth,31-45+,43,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.53,5.77,4.68,0.6535947712418301,Strong Favorite
21960_West Ham United,21960,2023-2024,West Ham United,Sheffield United,31-45+,36,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.45,7.1,4.79,0.6896551724137931,Strong Favorite
21964_Chelsea,21964,2023-2024,Chelsea,Fulham,16-30,18,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.06,3.73,3.49,0.4854368932038835,Moderate
21967_Chelsea,21967,2023-2024,Chelsea,Burnley,61-75,64,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.76,4.63,3.92,0.5681818181818182,Moderate
21969_Everton,21969,2023-2024,Everton,AFC Bournemouth,31-45+,36,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.97,3.81,3.7,0.5076142131979695,Moderate
21970_Fulham,21970,2023-2024,Fulham,Sheffield United,76-90+,91,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.64,5.69,3.96,0.6097560975609756,Moderate
21976_Aston Villa,21976,2023-2024,Aston Villa,West Ham United,46-60,50,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.9,3.88,3.86,0.5263157894736842,Moderate
21977_Brentford,21977,2023-2024,Brentford,Burnley,61-75,61,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,1,1.83,4.4,3.74,0.5464480874316939,Moderate
21978_Chelsea,21978,2023-2024,Chelsea,Arsenal,31-45+,47,False,True,2,0,2-0,2,2,D,0,1,0,1,2,0,0,3.24,2.26,3.47,0.3086419753086419,Underdog
21979_Liverpool,21979,2023-2024,Liverpool,Everton,76-90+,96,True,True,2,0,2-0,2,0,W,1,0,0,3,0,0,1,1.36,8.01,5.66,0.7352941176470588,Strong Favorite
21980_Manchester City,21980,2023-2024,Manchester City,Brighton,16-30,18,False,True,2,0,2-0,2,1,W,1,0,0,3,0,1,0,1.41,6.83,5.36,0.7092198581560284,Strong Favorite
21981_Newcastle United,21981,2023-2024,Newcastle United,Crystal Palace,31-45+,43,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.46,7.44,4.53,0.684931506849315,Strong Favorite
21982_Nottingham Forest,21982,2023-2024,Nottingham Forest,Luton Town,61-75,75,False,True,2,0,2-0,2,2,D,0,1,0,1,2,0,0,1.69,5.33,3.82,0.591715976331361,Moderate
21984_Tottenham,21984,2023-2024,Tottenham,Fulham,46-60,53,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.51,5.99,4.7,0.6622516556291391,Strong Favorite
21986_Arsenal,21986,2023-2024,Arsenal,Sheffield United,31-45+,49,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.13,21.6,9.61,0.8849557522123894,Strong Favorite
21987_Aston Villa,21987,2023-2024,Aston Villa,Luton Town,31-45+,48,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.28,10.79,6.19,0.78125,Strong Favorite
21989_Brentford,21989,2023-2024,Brentford,Chelsea,76-90+,95,True,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,5.31,1.65,4.1,0.1883239171374764,Underdog
21990_Tottenham,21990,2023-2024,Tottenham,Crystal Palace,61-75,65,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.79,4.64,3.83,0.5586592178770949,Moderate
21991_Liverpool,21991,2023-2024,Liverpool,Nottingham Forest,31-45+,34,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.27,10.39,6.38,0.7874015748031495,Strong Favorite
21992_Manchester City,21992,2023-2024,Manchester City,Manchester United,31-45+,48,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.69,4.99,4.04,0.591715976331361,Moderate
21996_Crystal Palace,21996,2023-2024,Crystal Palace,Burnley,76-90+,93,True,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.63,2.85,3.23,0.3802281368821293,Underdog
22000_Manchester City,22000,2023-2024,Manchester City,AFC Bournemouth,31-45+,32,False,True,2,0,2-0,6,1,W,1,0,0,3,0,0,0,1.1,26.19,11.39,0.9090909090909092,Strong Favorite
22002_Nottingham Forest,22002,2023-2024,Nottingham Forest,Aston Villa,31-45+,46,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,4.09,1.89,3.77,0.2444987775061124,Underdog
22004_Chelsea,22004,2023-2024,Chelsea,Tottenham,76-90+,93,True,False,3,1,3-1,4,1,W,1,0,0,3,0,0,2,3.29,2.13,3.73,0.303951367781155,Underdog
22005_AFC Bournemouth,22005,2023-2024,AFC Bournemouth,Newcastle United,61-75,72,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,4.67,1.73,4.03,0.2141327623126338,Underdog
22006_Arsenal,22006,2023-2024,Arsenal,Burnley,61-75,73,False,True,3,1,3-1,3,1,W,1,0,0,3,0,1,0,1.19,15.07,7.34,0.8403361344537815,Strong Favorite
22007_Aston Villa,22007,2023-2024,Aston Villa,Fulham,31-45+,41,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.59,5.66,4.28,0.6289308176100629,Strong Favorite
22011_Liverpool,22011,2023-2024,Liverpool,Brentford,61-75,61,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.42,7.05,5.16,0.7042253521126761,Strong Favorite
22017_Manchester United,22017,2023-2024,Manchester United,Everton,46-60,55,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.56,2.74,3.52,0.390625,Underdog
22021_Newcastle United,22021,2023-2024,Newcastle United,Chelsea,46-60,60,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,1,2.62,2.68,3.5,0.381679389312977,Underdog
22022_Brighton,22022,2023-2024,Brighton,Nottingham Forest,46-60,57,False,False,3,1,3-1,3,2,W,1,0,0,3,0,1,0,2.2,3.22,3.64,0.4545454545454545,Moderate
22023_AFC Bournemouth,22023,2023-2024,AFC Bournemouth,Sheffield United,31-45+,47,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.21,3.29,3.53,0.4524886877828054,Moderate
22026_Arsenal,22026,2023-2024,Arsenal,Wolverhampton Wanderers,0-15,12,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.27,11.58,5.95,0.7874015748031495,Strong Favorite
